time,volume,open,close
2023-04-14 00:00:00+00:00,9335,"Quotation(units=112, nano=600000000)","Quotation(units=114, nano=200000000)"
2023-04-17 00:00:00+00:00,8135,"Quotation(units=115, nano=0)","Quotation(units=114, nano=200000000)"
2023-04-18 00:00:00+00:00,6555,"Quotation(units=114, nano=200000000)","Quotation(units=113, nano=600000000)"
2023-04-19 00:00:00+00:00,14003,"Quotation(units=114, nano=0)","Quotation(units=113, nano=0)"
2023-04-20 00:00:00+00:00,16021,"Quotation(units=113, nano=200000000)","Quotation(units=111, nano=0)"
2023-04-21 00:00:00+00:00,15230,"Quotation(units=112, nano=0)","Quotation(units=111, nano=600000000)"
2023-04-24 00:00:00+00:00,19090,"Quotation(units=113, nano=0)","Quotation(units=111, nano=0)"
2023-04-25 00:00:00+00:00,18055,"Quotation(units=111, nano=600000000)","Quotation(units=109, nano=200000000)"
2023-04-26 00:00:00+00:00,14304,"Quotation(units=110, nano=800000000)","Quotation(units=109, nano=400000000)"
2023-04-27 00:00:00+00:00,49554,"Quotation(units=110, nano=400000000)","Quotation(units=110, nano=600000000)"
2023-04-28 00:00:00+00:00,29546,"Quotation(units=111, nano=200000000)","Quotation(units=108, nano=800000000)"
2023-05-02 00:00:00+00:00,17488,"Quotation(units=109, nano=200000000)","Quotation(units=106, nano=400000000)"
2023-05-03 00:00:00+00:00,11112,"Quotation(units=106, nano=600000000)","Quotation(units=103, nano=800000000)"
2023-05-04 00:00:00+00:00,9505,"Quotation(units=103, nano=800000000)","Quotation(units=102, nano=400000000)"
2023-05-05 00:00:00+00:00,4622,"Quotation(units=103, nano=200000000)","Quotation(units=102, nano=400000000)"
2023-05-08 00:00:00+00:00,2548,"Quotation(units=102, nano=600000000)","Quotation(units=102, nano=800000000)"
2023-05-10 00:00:00+00:00,6996,"Quotation(units=102, nano=800000000)","Quotation(units=103, nano=800000000)"
2023-05-11 00:00:00+00:00,6954,"Quotation(units=104, nano=200000000)","Quotation(units=105, nano=0)"
2023-05-12 00:00:00+00:00,7289,"Quotation(units=105, nano=0)","Quotation(units=104, nano=800000000)"
2023-05-15 00:00:00+00:00,6396,"Quotation(units=105, nano=0)","Quotation(units=104, nano=600000000)"
2023-05-16 00:00:00+00:00,5295,"Quotation(units=103, nano=800000000)","Quotation(units=104, nano=0)"
2023-05-17 00:00:00+00:00,6198,"Quotation(units=104, nano=400000000)","Quotation(units=104, nano=400000000)"
2023-05-18 00:00:00+00:00,17038,"Quotation(units=104, nano=800000000)","Quotation(units=102, nano=400000000)"
2023-05-19 00:00:00+00:00,7025,"Quotation(units=101, nano=400000000)","Quotation(units=102, nano=600000000)"
2023-05-22 00:00:00+00:00,6676,"Quotation(units=103, nano=0)","Quotation(units=102, nano=600000000)"
2023-05-23 00:00:00+00:00,5048,"Quotation(units=103, nano=200000000)","Quotation(units=102, nano=0)"
2023-05-24 00:00:00+00:00,7600,"Quotation(units=103, nano=0)","Quotation(units=101, nano=200000000)"
2023-05-25 00:00:00+00:00,3497,"Quotation(units=101, nano=800000000)","Quotation(units=101, nano=600000000)"
2023-05-26 00:00:00+00:00,4380,"Quotation(units=101, nano=600000000)","Quotation(units=101, nano=800000000)"
2023-05-29 00:00:00+00:00,15321,"Quotation(units=102, nano=0)","Quotation(units=102, nano=0)"
2023-05-30 00:00:00+00:00,23792,"Quotation(units=101, nano=0)","Quotation(units=100, nano=800000000)"
2023-05-31 00:00:00+00:00,12192,"Quotation(units=101, nano=600000000)","Quotation(units=101, nano=400000000)"
2023-06-01 00:00:00+00:00,9427,"Quotation(units=101, nano=800000000)","Quotation(units=102, nano=400000000)"
2023-06-02 00:00:00+00:00,20368,"Quotation(units=103, nano=200000000)","Quotation(units=104, nano=400000000)"
2023-06-05 00:00:00+00:00,20305,"Quotation(units=105, nano=600000000)","Quotation(units=103, nano=800000000)"
2023-06-06 00:00:00+00:00,12708,"Quotation(units=101, nano=600000000)","Quotation(units=104, nano=0)"
2023-06-07 00:00:00+00:00,22014,"Quotation(units=103, nano=600000000)","Quotation(units=104, nano=800000000)"
2023-06-08 00:00:00+00:00,29131,"Quotation(units=101, nano=400000000)","Quotation(units=103, nano=0)"
2023-06-09 00:00:00+00:00,32040,"Quotation(units=103, nano=600000000)","Quotation(units=102, nano=0)"
2023-06-13 00:00:00+00:00,15278,"Quotation(units=102, nano=0)","Quotation(units=102, nano=200000000)"
2023-06-14 00:00:00+00:00,14454,"Quotation(units=102, nano=800000000)","Quotation(units=101, nano=400000000)"
2023-06-15 00:00:00+00:00,11144,"Quotation(units=102, nano=600000000)","Quotation(units=101, nano=800000000)"
2023-06-16 00:00:00+00:00,6165,"Quotation(units=102, nano=200000000)","Quotation(units=101, nano=800000000)"
2023-06-19 00:00:00+00:00,8499,"Quotation(units=102, nano=0)","Quotation(units=102, nano=0)"
2023-06-20 00:00:00+00:00,13226,"Quotation(units=102, nano=0)","Quotation(units=101, nano=400000000)"
2023-06-21 00:00:00+00:00,20487,"Quotation(units=101, nano=400000000)","Quotation(units=100, nano=600000000)"
2023-06-22 00:00:00+00:00,11648,"Quotation(units=100, nano=600000000)","Quotation(units=101, nano=0)"
2023-06-23 00:00:00+00:00,9597,"Quotation(units=101, nano=200000000)","Quotation(units=100, nano=200000000)"
2023-06-26 00:00:00+00:00,11168,"Quotation(units=100, nano=400000000)","Quotation(units=99, nano=800000000)"
2023-06-27 00:00:00+00:00,11438,"Quotation(units=99, nano=600000000)","Quotation(units=99, nano=800000000)"
2023-06-28 00:00:00+00:00,6402,"Quotation(units=99, nano=800000000)","Quotation(units=99, nano=800000000)"
2023-06-29 00:00:00+00:00,6208,"Quotation(units=99, nano=600000000)","Quotation(units=99, nano=200000000)"
2023-06-30 00:00:00+00:00,5261,"Quotation(units=99, nano=0)","Quotation(units=98, nano=400000000)"
2023-07-03 00:00:00+00:00,5899,"Quotation(units=99, nano=0)","Quotation(units=98, nano=800000000)"
2023-07-04 00:00:00+00:00,3662,"Quotation(units=98, nano=800000000)","Quotation(units=99, nano=200000000)"
2023-07-05 00:00:00+00:00,4071,"Quotation(units=98, nano=800000000)","Quotation(units=99, nano=400000000)"
2023-07-06 00:00:00+00:00,5846,"Quotation(units=100, nano=0)","Quotation(units=99, nano=600000000)"
2023-07-07 00:00:00+00:00,2122,"Quotation(units=100, nano=200000000)","Quotation(units=99, nano=200000000)"
2023-07-10 00:00:00+00:00,8489,"Quotation(units=99, nano=200000000)","Quotation(units=99, nano=0)"
2023-07-11 00:00:00+00:00,9431,"Quotation(units=99, nano=0)","Quotation(units=100, nano=0)"
2023-07-12 00:00:00+00:00,11583,"Quotation(units=100, nano=200000000)","Quotation(units=100, nano=400000000)"
2023-07-13 00:00:00+00:00,3924,"Quotation(units=100, nano=600000000)","Quotation(units=100, nano=0)"
2023-07-14 00:00:00+00:00,3489,"Quotation(units=100, nano=200000000)","Quotation(units=100, nano=400000000)"
2023-07-17 00:00:00+00:00,5042,"Quotation(units=99, nano=600000000)","Quotation(units=99, nano=600000000)"
2023-07-18 00:00:00+00:00,9778,"Quotation(units=99, nano=800000000)","Quotation(units=100, nano=400000000)"
2023-07-19 00:00:00+00:00,60787,"Quotation(units=100, nano=600000000)","Quotation(units=104, nano=0)"
2023-07-20 00:00:00+00:00,53905,"Quotation(units=105, nano=800000000)","Quotation(units=103, nano=400000000)"
2023-07-21 00:00:00+00:00,12690,"Quotation(units=103, nano=400000000)","Quotation(units=103, nano=0)"
2023-07-24 00:00:00+00:00,8808,"Quotation(units=103, nano=200000000)","Quotation(units=103, nano=800000000)"
2023-07-25 00:00:00+00:00,26330,"Quotation(units=104, nano=0)","Quotation(units=105, nano=0)"
2023-07-26 00:00:00+00:00,40176,"Quotation(units=105, nano=800000000)","Quotation(units=107, nano=200000000)"
2023-07-27 00:00:00+00:00,43990,"Quotation(units=108, nano=0)","Quotation(units=107, nano=600000000)"
2023-07-28 00:00:00+00:00,12784,"Quotation(units=108, nano=0)","Quotation(units=107, nano=200000000)"
2023-07-31 00:00:00+00:00,13548,"Quotation(units=107, nano=0)","Quotation(units=107, nano=400000000)"
2023-08-01 00:00:00+00:00,23058,"Quotation(units=107, nano=600000000)","Quotation(units=105, nano=600000000)"
2023-08-02 00:00:00+00:00,23704,"Quotation(units=105, nano=600000000)","Quotation(units=106, nano=200000000)"
2023-08-03 00:00:00+00:00,23840,"Quotation(units=106, nano=200000000)","Quotation(units=106, nano=600000000)"
2023-08-04 00:00:00+00:00,26709,"Quotation(units=107, nano=600000000)","Quotation(units=104, nano=0)"
2023-08-07 00:00:00+00:00,19430,"Quotation(units=104, nano=800000000)","Quotation(units=104, nano=600000000)"
2023-08-08 00:00:00+00:00,19408,"Quotation(units=104, nano=600000000)","Quotation(units=104, nano=0)"
2023-08-09 00:00:00+00:00,13962,"Quotation(units=104, nano=600000000)","Quotation(units=104, nano=400000000)"
2023-08-10 00:00:00+00:00,30427,"Quotation(units=104, nano=0)","Quotation(units=105, nano=800000000)"
2023-08-11 00:00:00+00:00,29203,"Quotation(units=106, nano=200000000)","Quotation(units=107, nano=0)"
2023-08-14 00:00:00+00:00,31672,"Quotation(units=107, nano=600000000)","Quotation(units=104, nano=0)"
2023-08-15 00:00:00+00:00,26880,"Quotation(units=103, nano=200000000)","Quotation(units=103, nano=600000000)"
2023-08-16 00:00:00+00:00,80624,"Quotation(units=104, nano=0)","Quotation(units=107, nano=0)"
2023-08-17 00:00:00+00:00,141174,"Quotation(units=109, nano=800000000)","Quotation(units=108, nano=400000000)"
2023-08-18 00:00:00+00:00,38270,"Quotation(units=108, nano=800000000)","Quotation(units=105, nano=800000000)"
2023-08-21 00:00:00+00:00,32390,"Quotation(units=107, nano=0)","Quotation(units=108, nano=0)"
2023-08-22 00:00:00+00:00,24725,"Quotation(units=109, nano=400000000)","Quotation(units=108, nano=400000000)"
2023-08-23 00:00:00+00:00,28712,"Quotation(units=107, nano=400000000)","Quotation(units=106, nano=200000000)"
2023-08-24 00:00:00+00:00,16140,"Quotation(units=105, nano=200000000)","Quotation(units=106, nano=600000000)"
2023-08-25 00:00:00+00:00,22040,"Quotation(units=106, nano=800000000)","Quotation(units=105, nano=400000000)"
2023-08-28 00:00:00+00:00,19688,"Quotation(units=105, nano=400000000)","Quotation(units=105, nano=400000000)"
2023-08-29 00:00:00+00:00,17603,"Quotation(units=105, nano=400000000)","Quotation(units=105, nano=600000000)"
2023-08-30 00:00:00+00:00,18437,"Quotation(units=105, nano=400000000)","Quotation(units=105, nano=400000000)"
2023-08-31 00:00:00+00:00,38544,"Quotation(units=105, nano=400000000)","Quotation(units=107, nano=0)"
2023-09-01 00:00:00+00:00,20595,"Quotation(units=107, nano=200000000)","Quotation(units=106, nano=800000000)"
2023-09-04 00:00:00+00:00,77420,"Quotation(units=106, nano=800000000)","Quotation(units=112, nano=200000000)"
2023-09-05 00:00:00+00:00,53321,"Quotation(units=113, nano=0)","Quotation(units=110, nano=200000000)"
2023-09-06 00:00:00+00:00,13999,"Quotation(units=110, nano=400000000)","Quotation(units=108, nano=800000000)"
2023-09-07 00:00:00+00:00,36924,"Quotation(units=109, nano=0)","Quotation(units=107, nano=600000000)"
2023-09-08 00:00:00+00:00,21351,"Quotation(units=107, nano=600000000)","Quotation(units=107, nano=200000000)"
2023-09-11 00:00:00+00:00,12719,"Quotation(units=107, nano=200000000)","Quotation(units=105, nano=800000000)"
2023-09-12 00:00:00+00:00,12537,"Quotation(units=105, nano=800000000)","Quotation(units=108, nano=0)"
2023-09-13 00:00:00+00:00,15356,"Quotation(units=108, nano=400000000)","Quotation(units=106, nano=0)"
2023-09-14 00:00:00+00:00,38742,"Quotation(units=106, nano=0)","Quotation(units=102, nano=800000000)"
2023-09-15 00:00:00+00:00,6838,"Quotation(units=103, nano=0)","Quotation(units=103, nano=800000000)"
2023-09-18 00:00:00+00:00,9991,"Quotation(units=103, nano=800000000)","Quotation(units=103, nano=0)"
2023-09-19 00:00:00+00:00,16498,"Quotation(units=103, nano=600000000)","Quotation(units=100, nano=0)"
2023-09-20 00:00:00+00:00,12304,"Quotation(units=99, nano=600000000)","Quotation(units=101, nano=200000000)"
2023-09-21 00:00:00+00:00,12587,"Quotation(units=101, nano=600000000)","Quotation(units=98, nano=600000000)"
2023-09-22 00:00:00+00:00,6779,"Quotation(units=99, nano=0)","Quotation(units=100, nano=0)"
2023-09-25 00:00:00+00:00,1634,"Quotation(units=100, nano=600000000)","Quotation(units=100, nano=600000000)"
2023-09-26 00:00:00+00:00,4813,"Quotation(units=100, nano=400000000)","Quotation(units=101, nano=800000000)"
2023-09-27 00:00:00+00:00,4720,"Quotation(units=102, nano=0)","Quotation(units=101, nano=600000000)"
2023-09-28 00:00:00+00:00,7012,"Quotation(units=102, nano=600000000)","Quotation(units=102, nano=800000000)"
2023-09-29 00:00:00+00:00,5922,"Quotation(units=103, nano=200000000)","Quotation(units=101, nano=400000000)"
2023-10-02 00:00:00+00:00,7732,"Quotation(units=101, nano=400000000)","Quotation(units=100, nano=200000000)"
2023-10-03 00:00:00+00:00,11551,"Quotation(units=100, nano=800000000)","Quotation(units=99, nano=600000000)"
2023-10-04 00:00:00+00:00,4639,"Quotation(units=99, nano=0)","Quotation(units=99, nano=600000000)"
2023-10-05 00:00:00+00:00,5954,"Quotation(units=99, nano=800000000)","Quotation(units=100, nano=200000000)"
2023-10-06 00:00:00+00:00,2635,"Quotation(units=100, nano=400000000)","Quotation(units=100, nano=200000000)"
2023-10-09 00:00:00+00:00,3934,"Quotation(units=101, nano=200000000)","Quotation(units=100, nano=600000000)"
2023-10-10 00:00:00+00:00,2439,"Quotation(units=100, nano=600000000)","Quotation(units=100, nano=400000000)"
2023-10-11 00:00:00+00:00,4898,"Quotation(units=100, nano=800000000)","Quotation(units=100, nano=400000000)"
2023-10-12 00:00:00+00:00,6178,"Quotation(units=100, nano=0)","Quotation(units=100, nano=400000000)"
2023-10-13 00:00:00+00:00,7641,"Quotation(units=100, nano=200000000)","Quotation(units=100, nano=200000000)"
2023-10-16 00:00:00+00:00,7701,"Quotation(units=100, nano=400000000)","Quotation(units=101, nano=400000000)"
2023-10-17 00:00:00+00:00,7304,"Quotation(units=101, nano=600000000)","Quotation(units=101, nano=0)"
2023-10-18 00:00:00+00:00,2823,"Quotation(units=101, nano=200000000)","Quotation(units=100, nano=800000000)"
2023-10-19 00:00:00+00:00,3053,"Quotation(units=100, nano=800000000)","Quotation(units=100, nano=0)"
2023-10-20 00:00:00+00:00,11706,"Quotation(units=100, nano=200000000)","Quotation(units=100, nano=0)"
2023-10-23 00:00:00+00:00,5395,"Quotation(units=100, nano=0)","Quotation(units=100, nano=0)"
2023-10-24 00:00:00+00:00,5990,"Quotation(units=100, nano=200000000)","Quotation(units=99, nano=800000000)"
2023-10-25 00:00:00+00:00,7293,"Quotation(units=100, nano=0)","Quotation(units=99, nano=800000000)"
2023-10-26 00:00:00+00:00,12566,"Quotation(units=99, nano=800000000)","Quotation(units=99, nano=200000000)"
2023-10-27 00:00:00+00:00,5006,"Quotation(units=99, nano=800000000)","Quotation(units=99, nano=200000000)"
2023-10-30 00:00:00+00:00,3376,"Quotation(units=99, nano=200000000)","Quotation(units=98, nano=800000000)"
2023-10-31 00:00:00+00:00,5122,"Quotation(units=98, nano=800000000)","Quotation(units=98, nano=0)"
2023-11-01 00:00:00+00:00,7127,"Quotation(units=98, nano=400000000)","Quotation(units=98, nano=200000000)"
2023-11-02 00:00:00+00:00,5169,"Quotation(units=98, nano=200000000)","Quotation(units=98, nano=400000000)"
2023-11-03 00:00:00+00:00,9340,"Quotation(units=98, nano=0)","Quotation(units=98, nano=0)"
2023-11-06 00:00:00+00:00,8419,"Quotation(units=98, nano=200000000)","Quotation(units=100, nano=0)"
2023-11-07 00:00:00+00:00,8616,"Quotation(units=100, nano=0)","Quotation(units=99, nano=800000000)"
2023-11-08 00:00:00+00:00,13911,"Quotation(units=99, nano=800000000)","Quotation(units=101, nano=800000000)"
2023-11-09 00:00:00+00:00,5437,"Quotation(units=102, nano=0)","Quotation(units=101, nano=200000000)"
2023-11-10 00:00:00+00:00,5788,"Quotation(units=101, nano=200000000)","Quotation(units=100, nano=0)"
2023-11-13 00:00:00+00:00,23513,"Quotation(units=100, nano=400000000)","Quotation(units=103, nano=200000000)"
2023-11-14 00:00:00+00:00,17353,"Quotation(units=104, nano=0)","Quotation(units=99, nano=800000000)"
2023-11-15 00:00:00+00:00,7303,"Quotation(units=99, nano=200000000)","Quotation(units=101, nano=200000000)"
2023-11-16 00:00:00+00:00,7854,"Quotation(units=100, nano=200000000)","Quotation(units=100, nano=800000000)"
2023-11-17 00:00:00+00:00,7906,"Quotation(units=100, nano=200000000)","Quotation(units=100, nano=0)"
2023-11-20 00:00:00+00:00,5161,"Quotation(units=100, nano=800000000)","Quotation(units=100, nano=800000000)"
2023-11-21 00:00:00+00:00,11311,"Quotation(units=100, nano=200000000)","Quotation(units=100, nano=0)"
2023-11-22 00:00:00+00:00,8269,"Quotation(units=100, nano=0)","Quotation(units=99, nano=600000000)"
2023-11-23 00:00:00+00:00,3421,"Quotation(units=99, nano=600000000)","Quotation(units=99, nano=400000000)"
2023-11-24 00:00:00+00:00,4548,"Quotation(units=99, nano=400000000)","Quotation(units=98, nano=800000000)"
2023-11-27 00:00:00+00:00,5430,"Quotation(units=99, nano=0)","Quotation(units=98, nano=200000000)"
2023-11-28 00:00:00+00:00,5945,"Quotation(units=98, nano=400000000)","Quotation(units=98, nano=0)"
2023-11-29 00:00:00+00:00,2439,"Quotation(units=97, nano=400000000)","Quotation(units=97, nano=800000000)"
2023-11-30 00:00:00+00:00,5065,"Quotation(units=97, nano=800000000)","Quotation(units=97, nano=200000000)"
2023-12-01 00:00:00+00:00,4877,"Quotation(units=97, nano=600000000)","Quotation(units=97, nano=0)"
2023-12-04 00:00:00+00:00,11819,"Quotation(units=97, nano=0)","Quotation(units=93, nano=0)"
2023-12-05 00:00:00+00:00,9063,"Quotation(units=93, nano=0)","Quotation(units=93, nano=800000000)"
2023-12-06 00:00:00+00:00,3952,"Quotation(units=92, nano=600000000)","Quotation(units=93, nano=600000000)"
2023-12-07 00:00:00+00:00,4886,"Quotation(units=92, nano=800000000)","Quotation(units=92, nano=800000000)"
2023-12-08 00:00:00+00:00,3641,"Quotation(units=92, nano=800000000)","Quotation(units=94, nano=400000000)"
2023-12-11 00:00:00+00:00,3738,"Quotation(units=94, nano=400000000)","Quotation(units=92, nano=800000000)"
2023-12-12 00:00:00+00:00,7136,"Quotation(units=93, nano=200000000)","Quotation(units=91, nano=800000000)"
2023-12-13 00:00:00+00:00,4279,"Quotation(units=91, nano=400000000)","Quotation(units=92, nano=0)"
2023-12-14 00:00:00+00:00,4086,"Quotation(units=92, nano=0)","Quotation(units=93, nano=600000000)"
2023-12-15 00:00:00+00:00,6113,"Quotation(units=93, nano=200000000)","Quotation(units=94, nano=0)"
2023-12-18 00:00:00+00:00,7126,"Quotation(units=94, nano=800000000)","Quotation(units=95, nano=600000000)"
2023-12-19 00:00:00+00:00,4721,"Quotation(units=95, nano=600000000)","Quotation(units=94, nano=200000000)"
2023-12-20 00:00:00+00:00,8276,"Quotation(units=94, nano=600000000)","Quotation(units=95, nano=400000000)"
2023-12-21 00:00:00+00:00,6683,"Quotation(units=95, nano=400000000)","Quotation(units=93, nano=600000000)"
2023-12-22 00:00:00+00:00,5193,"Quotation(units=93, nano=600000000)","Quotation(units=94, nano=400000000)"
2023-12-25 00:00:00+00:00,133739,"Quotation(units=99, nano=600000000)","Quotation(units=98, nano=800000000)"
2023-12-26 00:00:00+00:00,25709,"Quotation(units=97, nano=0)","Quotation(units=97, nano=800000000)"
2023-12-27 00:00:00+00:00,40873,"Quotation(units=97, nano=600000000)","Quotation(units=99, nano=0)"
2023-12-28 00:00:00+00:00,9654,"Quotation(units=99, nano=0)","Quotation(units=99, nano=0)"
2023-12-29 00:00:00+00:00,20965,"Quotation(units=98, nano=600000000)","Quotation(units=102, nano=0)"
2024-01-03 00:00:00+00:00,10221,"Quotation(units=102, nano=0)","Quotation(units=101, nano=0)"
2024-01-04 00:00:00+00:00,9426,"Quotation(units=101, nano=200000000)","Quotation(units=100, nano=400000000)"
2024-01-05 00:00:00+00:00,4348,"Quotation(units=100, nano=400000000)","Quotation(units=100, nano=0)"
2024-01-08 00:00:00+00:00,16578,"Quotation(units=100, nano=200000000)","Quotation(units=101, nano=800000000)"
2024-01-09 00:00:00+00:00,13791,"Quotation(units=101, nano=800000000)","Quotation(units=102, nano=0)"
2024-01-10 00:00:00+00:00,29392,"Quotation(units=102, nano=600000000)","Quotation(units=104, nano=0)"
2024-01-11 00:00:00+00:00,13808,"Quotation(units=104, nano=0)","Quotation(units=104, nano=200000000)"
2024-01-12 00:00:00+00:00,15006,"Quotation(units=104, nano=200000000)","Quotation(units=104, nano=200000000)"
2024-01-15 00:00:00+00:00,30257,"Quotation(units=103, nano=600000000)","Quotation(units=105, nano=800000000)"
2024-01-16 00:00:00+00:00,20546,"Quotation(units=105, nano=400000000)","Quotation(units=103, nano=0)"
2024-01-17 00:00:00+00:00,10819,"Quotation(units=103, nano=0)","Quotation(units=102, nano=800000000)"
2024-01-18 00:00:00+00:00,11106,"Quotation(units=102, nano=400000000)","Quotation(units=102, nano=200000000)"
2024-01-19 00:00:00+00:00,3970,"Quotation(units=102, nano=0)","Quotation(units=101, nano=800000000)"
2024-01-22 00:00:00+00:00,9580,"Quotation(units=102, nano=200000000)","Quotation(units=102, nano=400000000)"
2024-01-23 00:00:00+00:00,3506,"Quotation(units=102, nano=400000000)","Quotation(units=103, nano=200000000)"
2024-01-24 00:00:00+00:00,10428,"Quotation(units=103, nano=0)","Quotation(units=102, nano=200000000)"
2024-01-25 00:00:00+00:00,9563,"Quotation(units=102, nano=400000000)","Quotation(units=103, nano=800000000)"
2024-01-26 00:00:00+00:00,4343,"Quotation(units=103, nano=600000000)","Quotation(units=103, nano=200000000)"
2024-01-29 00:00:00+00:00,5086,"Quotation(units=103, nano=400000000)","Quotation(units=101, nano=800000000)"
2024-01-30 00:00:00+00:00,13209,"Quotation(units=102, nano=0)","Quotation(units=101, nano=400000000)"
2024-01-31 00:00:00+00:00,6792,"Quotation(units=101, nano=400000000)","Quotation(units=101, nano=800000000)"
2024-02-01 00:00:00+00:00,12810,"Quotation(units=101, nano=800000000)","Quotation(units=104, nano=600000000)"
2024-02-02 00:00:00+00:00,8430,"Quotation(units=105, nano=0)","Quotation(units=103, nano=400000000)"
2024-02-05 00:00:00+00:00,7842,"Quotation(units=103, nano=0)","Quotation(units=103, nano=0)"
2024-02-06 00:00:00+00:00,8117,"Quotation(units=103, nano=200000000)","Quotation(units=103, nano=600000000)"
2024-02-07 00:00:00+00:00,12711,"Quotation(units=103, nano=200000000)","Quotation(units=106, nano=0)"
2024-02-08 00:00:00+00:00,11326,"Quotation(units=105, nano=600000000)","Quotation(units=105, nano=400000000)"
2024-02-09 00:00:00+00:00,9791,"Quotation(units=105, nano=400000000)","Quotation(units=104, nano=400000000)"
2024-02-12 00:00:00+00:00,9768,"Quotation(units=105, nano=0)","Quotation(units=104, nano=200000000)"
2024-02-13 00:00:00+00:00,1873,"Quotation(units=104, nano=200000000)","Quotation(units=104, nano=400000000)"
2024-02-14 00:00:00+00:00,9579,"Quotation(units=104, nano=400000000)","Quotation(units=105, nano=600000000)"
2024-02-15 00:00:00+00:00,7496,"Quotation(units=105, nano=800000000)","Quotation(units=105, nano=200000000)"
2024-02-16 00:00:00+00:00,67126,"Quotation(units=105, nano=200000000)","Quotation(units=111, nano=200000000)"
2024-02-19 00:00:00+00:00,106091,"Quotation(units=112, nano=0)","Quotation(units=111, nano=800000000)"
2024-02-20 00:00:00+00:00,43058,"Quotation(units=112, nano=0)","Quotation(units=107, nano=800000000)"
2024-02-21 00:00:00+00:00,33764,"Quotation(units=106, nano=800000000)","Quotation(units=101, nano=400000000)"
2024-02-22 00:00:00+00:00,26198,"Quotation(units=102, nano=0)","Quotation(units=100, nano=200000000)"
2024-02-26 00:00:00+00:00,17759,"Quotation(units=101, nano=0)","Quotation(units=103, nano=400000000)"
2024-02-27 00:00:00+00:00,11898,"Quotation(units=104, nano=0)","Quotation(units=102, nano=0)"
2024-02-28 00:00:00+00:00,10912,"Quotation(units=102, nano=400000000)","Quotation(units=103, nano=0)"
2024-02-29 00:00:00+00:00,7241,"Quotation(units=103, nano=0)","Quotation(units=103, nano=200000000)"
2024-03-01 00:00:00+00:00,9700,"Quotation(units=103, nano=400000000)","Quotation(units=103, nano=600000000)"
2024-03-04 00:00:00+00:00,10608,"Quotation(units=103, nano=400000000)","Quotation(units=104, nano=400000000)"
2024-03-05 00:00:00+00:00,11845,"Quotation(units=104, nano=200000000)","Quotation(units=105, nano=0)"
2024-03-06 00:00:00+00:00,5037,"Quotation(units=105, nano=0)","Quotation(units=105, nano=0)"
2024-03-07 00:00:00+00:00,6489,"Quotation(units=104, nano=800000000)","Quotation(units=104, nano=400000000)"
2024-03-11 00:00:00+00:00,7657,"Quotation(units=104, nano=200000000)","Quotation(units=104, nano=200000000)"
2024-03-12 00:00:00+00:00,15196,"Quotation(units=104, nano=400000000)","Quotation(units=106, nano=600000000)"
2024-03-13 00:00:00+00:00,10614,"Quotation(units=107, nano=400000000)","Quotation(units=106, nano=0)"
2024-03-14 00:00:00+00:00,219424,"Quotation(units=106, nano=600000000)","Quotation(units=129, nano=400000000)"
2024-03-15 00:00:00+00:00,490648,"Quotation(units=142, nano=0)","Quotation(units=126, nano=0)"
2024-03-18 00:00:00+00:00,460703,"Quotation(units=128, nano=400000000)","Quotation(units=138, nano=400000000)"
2024-03-19 00:00:00+00:00,411218,"Quotation(units=142, nano=0)","Quotation(units=141, nano=0)"
2024-03-20 00:00:00+00:00,979968,"Quotation(units=141, nano=400000000)","Quotation(units=135, nano=200000000)"
2024-03-21 00:00:00+00:00,211282,"Quotation(units=135, nano=800000000)","Quotation(units=127, nano=0)"
2024-03-22 00:00:00+00:00,211036,"Quotation(units=125, nano=800000000)","Quotation(units=118, nano=600000000)"
2024-03-25 00:00:00+00:00,90304,"Quotation(units=118, nano=0)","Quotation(units=118, nano=400000000)"
2024-03-26 00:00:00+00:00,72325,"Quotation(units=119, nano=400000000)","Quotation(units=120, nano=400000000)"
2024-03-27 00:00:00+00:00,60490,"Quotation(units=121, nano=0)","Quotation(units=117, nano=200000000)"
2024-03-28 00:00:00+00:00,49839,"Quotation(units=118, nano=0)","Quotation(units=116, nano=200000000)"
2024-03-29 00:00:00+00:00,67125,"Quotation(units=116, nano=600000000)","Quotation(units=118, nano=800000000)"
2024-04-01 00:00:00+00:00,99243,"Quotation(units=118, nano=800000000)","Quotation(units=124, nano=600000000)"
2024-04-02 00:00:00+00:00,40503,"Quotation(units=124, nano=600000000)","Quotation(units=123, nano=0)"
2024-04-03 00:00:00+00:00,25507,"Quotation(units=123, nano=400000000)","Quotation(units=121, nano=0)"
2024-04-04 00:00:00+00:00,21667,"Quotation(units=121, nano=0)","Quotation(units=122, nano=800000000)"
2024-04-05 00:00:00+00:00,14897,"Quotation(units=123, nano=400000000)","Quotation(units=122, nano=800000000)"
2024-04-08 00:00:00+00:00,23054,"Quotation(units=122, nano=800000000)","Quotation(units=122, nano=600000000)"
2024-04-09 00:00:00+00:00,307053,"Quotation(units=124, nano=600000000)","Quotation(units=126, nano=0)"
2024-04-10 00:00:00+00:00,67796,"Quotation(units=127, nano=0)","Quotation(units=121, nano=800000000)"
2024-04-11 00:00:00+00:00,47005,"Quotation(units=121, nano=400000000)","Quotation(units=121, nano=200000000)"
2024-04-12 00:00:00+00:00,25505,"Quotation(units=122, nano=0)","Quotation(units=120, nano=200000000)"
